"Dataset","#trainingReleases","%training","%defectiveTraining","%defectiveTesting","classifier","balancing","featureSelection","sensitivity","TP","FP","TN","FN","precision","recall","AUC","kappa"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Undersampling","Best First","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Undersampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Undersampling","No selection","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Undersampling","No selection","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Undersampling","No selection","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Oversampling","Best First","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Oversampling","Best First","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Oversampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Oversampling","No selection","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Oversampling","No selection","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Random Forest","Oversampling","No selection","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","No sampling","Best First","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","No sampling","Best First","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","No sampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","No sampling","No selection","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","No sampling","No selection","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","No sampling","No selection","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Undersampling","Best First","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Undersampling","Best First","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Undersampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Undersampling","No selection","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Undersampling","No selection","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Undersampling","No selection","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Oversampling","Best First","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Oversampling","Best First","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Oversampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Oversampling","No selection","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Oversampling","No selection","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","Naive Bayes","Oversampling","No selection","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","No sampling","Best First","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","No sampling","Best First","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","No sampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","No sampling","No selection","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","No sampling","No selection","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","No sampling","No selection","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Undersampling","Best First","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Undersampling","Best First","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Undersampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Undersampling","No selection","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Undersampling","No selection","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Undersampling","No selection","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Oversampling","Best First","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Oversampling","Best First","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Oversampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Oversampling","No selection","Sensitive threshold","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Oversampling","No selection","Sensitive learning","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","4","79.0","0.0","0.0","IBk","Oversampling","No selection","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","No sampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","No sampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","No sampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","No sampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","No sampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","No sampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Undersampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Undersampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Undersampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Undersampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Undersampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Undersampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Oversampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Oversampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Oversampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Oversampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Oversampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Random Forest","Oversampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","No sampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","No sampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","No sampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.561638","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","No sampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","No sampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","No sampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Undersampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Undersampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Undersampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.561638","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Undersampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Undersampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Undersampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Oversampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Oversampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Oversampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.559052","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Oversampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Oversampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","Naive Bayes","Oversampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","No sampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","No sampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.503448","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","No sampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.519397","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","No sampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","No sampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.503448","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","No sampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.503448","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Undersampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Undersampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.503448","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Undersampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.519397","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Undersampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Undersampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.503448","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Undersampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.503448","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Oversampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Oversampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.457759","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Oversampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.547126","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Oversampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.989761","1.0","0.5","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Oversampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.989761","1.0","0.457759","0.0"
"SYNCOPE","5","80.86","0.0","1.02","IBk","Oversampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.989761","1.0","0.503448","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","No sampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","No sampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","No sampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","No sampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","No sampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","No sampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Undersampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Undersampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Undersampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Undersampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Undersampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Undersampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Oversampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Oversampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Oversampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Oversampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Oversampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Random Forest","Oversampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","No sampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","No sampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","No sampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.467846","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","No sampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","No sampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","No sampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Undersampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Undersampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Undersampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.467846","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Undersampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Undersampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Undersampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Oversampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Oversampling","Best First","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Oversampling","Best First","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.459003","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Oversampling","No selection","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Oversampling","No selection","Sensitive learning","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","Naive Bayes","Oversampling","No selection","No cost sensitive","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
"SYNCOPE","6","83.07","0.0","0.32","IBk","No sampling","Best First","Sensitive threshold","1.0","1.0","0.0","0.0","0.996795","1.0","0.5","0.0"
